충전소명,충전일,충전시작시간,충전종료시간,충전일자,충전시간,요일,주말
중랑구청,2021-08-29,2021-08-29 13:48:48,2021-08-29 14:58:55,2021-08-29,70.0,6,1
중랑구청,2021-08-29,2021-08-29 08:45:09,2021-08-29 10:06:06,2021-08-29,80.0,6,1
중랑구청,2021-08-28,2021-08-28 21:17:24,2021-08-28 21:36:07,2021-08-28,18.0,5,1
중랑구청,2021-08-28,2021-08-28 20:27:22,2021-08-28 21:01:57,2021-08-28,34.0,5,1
중랑구청,2021-08-28,2021-08-28 20:21:12,2021-08-28 21:02:31,2021-08-28,41.0,5,1
중랑구청,2021-08-28,2021-08-28 17:03:46,2021-08-28 18:04:10,2021-08-28,60.0,5,1
중랑구청,2021-08-28,2021-08-28 12:39:40,2021-08-28 13:25:57,2021-08-28,46.0,5,1
중랑구청,2021-08-28,2021-08-28 12:33:16,2021-08-28 13:08:20,2021-08-28,35.0,5,1
중랑구청,2021-08-28,2021-08-28 08:26:14,2021-08-28 08:43:47,2021-08-28,17.0,5,1
중랑구청,2021-08-28,2021-08-28 02:30:43,2021-08-28 03:17:06,2021-08-28,46.0,5,1
중랑구청,2021-08-27,2021-08-27 21:59:48,2021-08-27 23:15:29,2021-08-27,75.0,4,0
중랑구청,2021-08-27,2021-08-27 21:00:13,2021-08-27 21:39:24,2021-08-27,39.0,4,0
중랑구청,2021-08-27,2021-08-27 19:02:39,2021-08-27 19:30:32,2021-08-27,27.0,4,0
중랑구청,2021-08-27,2021-08-27 18:00:37,2021-08-27 18:18:38,2021-08-27,18.0,4,0
중랑구청,2021-08-27,2021-08-27 17:21:39,2021-08-27 18:15:42,2021-08-27,54.0,4,0
중랑구청,2021-08-27,2021-08-27 17:12:03,2021-08-27 17:49:59,2021-08-27,37.0,4,0
중랑구청,2021-08-27,2021-08-27 16:41:59,2021-08-27 17:09:45,2021-08-27,27.0,4,0
중랑구청,2021-08-27,2021-08-27 09:13:05,2021-08-27 10:14:29,2021-08-27,61.0,4,0
중랑구청,2021-08-27,2021-08-27 02:09:02,2021-08-27 02:48:01,2021-08-27,38.0,4,0
중랑구청,2021-08-26,2021-08-26 20:05:52,2021-08-26 20:57:13,2021-08-26,51.0,3,0
중랑구청,2021-08-26,2021-08-26 18:20:41,2021-08-26 18:54:43,2021-08-26,34.0,3,0
중랑구청,2021-08-26,2021-08-26 17:32:37,2021-08-26 17:50:37,2021-08-26,18.0,3,0
중랑구청,2021-08-26,2021-08-26 17:25:22,2021-08-26 18:00:57,2021-08-26,35.0,3,0
중랑구청,2021-08-26,2021-08-26 15:48:02,2021-08-26 16:08:42,2021-08-26,20.0,3,0
중랑구청,2021-08-26,2021-08-26 01:23:46,2021-08-26 02:02:38,2021-08-26,38.0,3,0
중랑구청,2021-08-25,2021-08-25 19:23:38,2021-08-25 20:21:36,2021-08-25,57.0,2,0
중랑구청,2021-08-25,2021-08-25 18:34:02,2021-08-25 18:41:51,2021-08-25,7.0,2,0
중랑구청,2021-08-25,2021-08-25 18:00:58,2021-08-25 18:32:07,2021-08-25,31.0,2,0
중랑구청,2021-08-25,2021-08-25 17:36:51,2021-08-25 17:59:58,2021-08-25,23.0,2,0
중랑구청,2021-08-25,2021-08-25 17:01:15,2021-08-25 17:32:05,2021-08-25,30.0,2,0
중랑구청,2021-08-24,2021-08-24 17:11:28,2021-08-24 18:21:59,2021-08-24,70.0,1,0
중랑구청,2021-08-24,2021-08-24 16:23:07,2021-08-24 17:08:09,2021-08-24,45.0,1,0
중랑구청,2021-08-24,2021-08-24 15:04:01,2021-08-24 15:45:22,2021-08-24,41.0,1,0
중랑구청,2021-08-24,2021-08-24 14:18:08,2021-08-24 15:00:46,2021-08-24,42.0,1,0
중랑구청,2021-08-23,2021-08-23 22:41:50,2021-08-23 23:02:27,2021-08-23,20.0,0,0
중랑구청,2021-08-23,2021-08-23 18:55:53,2021-08-23 19:21:33,2021-08-23,25.0,0,0
중랑구청,2021-08-23,2021-08-23 17:46:08,2021-08-23 18:50:48,2021-08-23,64.0,0,0
중랑구청,2021-08-23,2021-08-23 17:16:20,2021-08-23 17:41:43,2021-08-23,25.0,0,0
중랑구청,2021-08-23,2021-08-23 16:35:49,2021-08-23 17:12:44,2021-08-23,36.0,0,0
중랑구청,2021-08-23,2021-08-23 10:11:37,2021-08-23 10:48:48,2021-08-23,37.0,0,0
중랑구청,2021-08-22,2021-08-22 18:30:05,2021-08-22 19:46:07,2021-08-22,76.0,6,1
중랑구청,2021-08-22,2021-08-22 15:25:40,2021-08-22 15:57:30,2021-08-22,31.0,6,1
중랑구청,2021-08-22,2021-08-22 13:42:47,2021-08-22 15:12:53,2021-08-22,90.0,6,1
중랑구청,2021-08-22,2021-08-22 06:42:20,2021-08-22 07:15:24,2021-08-22,33.0,6,1
중랑구청,2021-08-22,2021-08-22 04:23:20,2021-08-22 05:12:42,2021-08-22,49.0,6,1
중랑구청,2021-08-21,2021-08-21 14:27:35,2021-08-21 14:54:28,2021-08-21,26.0,5,1
중랑구청,2021-08-21,2021-08-21 13:41:31,2021-08-21 13:53:04,2021-08-21,11.0,5,1
중랑구청,2021-08-21,2021-08-21 11:57:33,2021-08-21 12:51:03,2021-08-21,53.0,5,1
중랑구청,2021-08-21,2021-08-21 11:34:26,2021-08-21 11:47:30,2021-08-21,13.0,5,1
중랑구청,2021-08-21,2021-08-21 11:26:47,2021-08-21 11:33:13,2021-08-21,6.0,5,1
중랑구청,2021-08-21,2021-08-21 10:28:51,2021-08-21 11:01:42,2021-08-21,32.0,5,1
중랑구청,2021-08-21,2021-08-21 08:48:19,2021-08-21 10:07:56,2021-08-21,79.0,5,1
중랑구청,2021-08-21,2021-08-21 07:49:14,2021-08-21 09:17:28,2021-08-21,88.0,5,1
중랑구청,2021-08-21,2021-08-21 02:33:24,2021-08-21 03:02:25,2021-08-21,29.0,5,1
중랑구청,2021-08-21,2021-08-21 01:51:59,2021-08-21 03:24:46,2021-08-21,92.0,5,1
